"","Entity","cause","Year","val_rate","val_percent","pop_est","Gini_index","gini_bucket","income_group","gdp_per_capita","unemployment_rate","wealth_share_10","urban_pct","CPI_score","gov_spending_toGDP","housing_CosttoIncome","PM2.5"
"1664","China","Mental disorders",2018,"11,516.69",11.5166895873364,1419008910,0.38497642,"High","UM",9905.40638304527,4.31,29.4,59.152,39,NA,NA,40.4088606620477
"1665","China","Mental disorders",2019,"11,587.27",11.5872670933813,1423520298,0.38168344,"High","UM",10143.8602206165,4.56,29.5,60.308,41,NA,NA,38.5087551440329
"1666","China","Mental disorders",2020,"11,821.56",11.8215630956254,1426106040,0.37090832,"High","UM",10408.7195541075,5,29.4,61.428,42,NA,NA,NA
"1667","China","Mental disorders",2021,"12,228.45",12.2284525781848,1426437224,0.35743752,"High","UM",12617.5051041181,4.55,28.2,62.512,NA,NA,NA,NA
"1668","Ireland","Attention-deficit/hyperactivity disorder",2012," 1,511.63",1.5116349574966,4600088,0.33220077,"Moderate","H",49411.7387476787,15.451,25.9,61.942,NA,42.20940224089,NA,NA
"1669","Ireland","Attention-deficit/hyperactivity disorder",2013," 1,517.59",1.51759050759897,4624629,0.3348598,"Moderate","H",52619.2123745817,13.735,26.1,62.141,NA,39.791585923043,NA,10.876
"1670","Ireland","Attention-deficit/hyperactivity disorder",2014," 1,518.71",1.5187146654685,4658186,0.31874627,"Moderate","H",57278.2590911107,11.858,24.9,62.34,74,36.511435670927,93.807947803364,7.57
"1671","Ireland","Attention-deficit/hyperactivity disorder",2015," 1,512.54",1.5125403223813,4702444,0.31820488,"Moderate","H",64311.8234684057,9.908,25.4,62.538,75,28.043178349184,100,7.026
"1672","Ireland","Attention-deficit/hyperactivity disorder",2016," 1,501.27",1.50127450866518,4753463,0.32807183,"Moderate","H",64292.659966313,8.374,25.9,62.737,73,27.488215317553,103.6772823993,8.86666666666667
"1673","Ireland","Attention-deficit/hyperactivity disorder",2017," 1,488.13",1.48812779978104,4810214,0.31358823,"Moderate","H",72499.3268743015,6.713,25.4,62.947,74,25.266235365806,109.317577156324,7.33285714285714
"1674","Ireland","Attention-deficit/hyperactivity disorder",2018," 1,472.24",1.47224011190561,4872503,0.30602926,"Moderate","H",81248.3135388,5.741,25.1,63.17,73,24.763427759163,117.270918672732,7.87125
"1675","Ireland","Attention-deficit/hyperactivity disorder",2019," 1,455.83",1.45583001083185,4933445,0.308315,"Moderate","H",82508.4659883582,4.95,25.1,63.405,74,23.919103595243,113.768481741075,8.89615384615385
"1676","Ireland","Attention-deficit/hyperactivity disorder",2020," 1,442.06",1.4420557000808,4982560,0.292282,"Moderate","H",87567.1148972037,5.623,23.8,63.653,72,NA,110.525010935493,NA
"1677","Ireland","Attention-deficit/hyperactivity disorder",2021," 1,427.92",1.42792320322469,5028387,0.30119276,"Moderate","H",105561.137468992,6.364,24.8,63.912,NA,NA,114.934270229,NA
"1678","Ireland","Idiopathic developmental intellectual disability",2015,"   226.59",0.226591076565702,4702444,0.31820488,"Moderate","H",64311.8234684057,9.908,25.4,62.538,75,28.043178349184,100,7.026
"1679","Ireland","Idiopathic developmental intellectual disability",2016,"   221.94",0.221939703634673,4753463,0.32807183,"Moderate","H",64292.659966313,8.374,25.9,62.737,73,27.488215317553,103.6772823993,8.86666666666667
"1680","Ireland","Idiopathic developmental intellectual disability",2017,"   213.10",0.213103022841797,4810214,0.31358823,"Moderate","H",72499.3268743015,6.713,25.4,62.947,74,25.266235365806,109.317577156324,7.33285714285714
"1681","Ireland","Idiopathic developmental intellectual disability",2018,"   203.09",0.203087508209554,4872503,0.30602926,"Moderate","H",81248.3135388,5.741,25.1,63.17,73,24.763427759163,117.270918672732,7.87125
"1682","Ireland","Idiopathic developmental intellectual disability",2019,"   195.12",0.195119256661337,4933445,0.308315,"Moderate","H",82508.4659883582,4.95,25.1,63.405,74,23.919103595243,113.768481741075,8.89615384615385
"1683","Ireland","Idiopathic developmental intellectual disability",2020,"   189.70",0.189701782576911,4982560,0.292282,"Moderate","H",87567.1148972037,5.623,23.8,63.653,72,NA,110.525010935493,NA
"1684","Ireland","Idiopathic developmental intellectual disability",2021,"   184.33",0.184328131702244,5028387,0.30119276,"Moderate","H",105561.137468992,6.364,24.8,63.912,NA,NA,114.934270229,NA
"1685","Norway","Schizophrenia",2012,"   319.51",0.31951472135611,5018393,0.25725982,"Moderate","H",102175.919298374,3.129,20.9,79.874,NA,42.400362309731,NA,NA
"1686","Norway","Schizophrenia",2013,"   319.99",0.319992024143054,5080085,0.26361105,"Moderate","H",103553.840134417,3.425,21.3,80.286,NA,43.454415136223,NA,8.92125
"1687","Norway","Schizophrenia",2014,"   320.58",0.320583074943303,5137351,0.26752558,"Moderate","H",97666.6951838749,3.486,21.6,80.692,86,45.225359030697,100.504355954074,7.22
"1688","Norway","Schizophrenia",2015,"   321.21",0.321209210642343,5189728,0.27496743,"Moderate","H",74809.9658049898,4.296,22.2,81.091,88,48.203188120311,100,6.521875
"1689","Norway","Schizophrenia",2016,"   321.85",0.321846850459653,5235933,0.28493318,"Moderate","H",70867.3609970749,4.68,23.1,81.485,85,50.404600718541,106.411055454199,6.5295
"1690","Norway","Schizophrenia",2017,"   322.41",0.32240678722988,5276759,0.2698671,"Moderate","H",76131.8384032764,4.164,21.6,81.871,85,49.222955405548,108.26480154945,6.03833333333333
"1691","Norway","Schizophrenia",2018,"   323.09",0.323094339378874,5311703,0.27560204,"Moderate","H",82792.8427113304,3.801,22.2,82.248,84,47.694123350833,107.026544989547,7.0421875
"1692","Norway","Schizophrenia",2019,"   323.64",0.323639294149782,5347690,0.2774182,"Moderate","H",76430.5889473338,3.684,22.4,82.616,84,50.202978312653,105.825886151993,6.45161290322581
"1693","Belgium","Schizophrenia",2012,"   314.00",0.313998628325065,11107477,0.27490476,"Moderate","H",44874.1709182123,7.542,21.9,97.744,NA,56.477529617401,NA,NA
"1694","Belgium","Schizophrenia",2013,"   314.31",0.314311286446671,11160227,0.27668843,"Moderate","H",46964.5946777056,8.425,21.8,97.789,NA,56.116244145795,NA,14.81
"1695","Belgium","Schizophrenia",2014,"   314.39",0.31438832425059,11210070,0.28134006,"Moderate","H",47995.7786961339,8.523,22.4,97.833,76,55.599770721879,98.8178707714372,12.1753125
"1696","Belgium","Schizophrenia",2015,"   313.80",0.31380424604098,11275281,0.27729303,"Moderate","H",40893.804537772,8.482,22.2,97.876,77,53.719588578888,100,12.6277083333333
"1697","Belgium","Schizophrenia",2016,"   313.24",0.313244138728949,11332652,0.2758073,"Moderate","H",41854.5498296444,7.83,22.2,97.919,77,53.117662787589,99.8148147314461,12.4475
"1698","Belgium","Schizophrenia",2017,"   312.82",0.312815903466496,11376542,0.27387637,"Moderate","H",44035.3239358548,7.09,21.9,97.961,75,52.030288731603,100.111685161517,12.1089130434783
"1699","Belgium","Schizophrenia",2018,"   312.03",0.312031425681815,11428564,0.2721419,"Moderate","H",47487.2100392561,5.941,22.2,98.001,75,52.265096695801,100.164787617294,12.5517777777778
"1700","Belgium","Schizophrenia",2019,"   310.98",0.310982657517997,11490570,0.27219546,"Moderate","H",46716.6227467964,5.364,22.3,98.041,75,51.909349956965,100.060198922045,10.9255319148936
"1701","Belgium","Schizophrenia",2020,"   311.00",0.311001693895645,11540055,0.2595828,"Moderate","H",45906.2875805246,5.545,21.4,98.079,76,NA,102.914966349543,NA
"1702","Belgium","Schizophrenia",2021,"   309.78",0.30977946801441,11570794,0.2657763,"Moderate","H",51655.7883303715,6.248,21.9,98.117,NA,NA,104.726259011173,NA
"1703","Brazil","Depressive disorders",2012," 4,054.88",4.05487834283812,196876061,0.53435296,"High","UM",12521.7213530369,7.251,42.4,84.923,NA,39.309805083286,NA,15.308
"1704","Brazil","Depressive disorders",2013," 4,053.75",4.0537536670317,198478236,0.5268333,"High","UM",12458.891214816,7.071,41.7,85.209,NA,39.780840680514,NA,14.16
"1705","Brazil","Depressive disorders",2014," 4,058.90",4.05890114090515,200085074,0.5202964,"High","UM",12274.9939689363,6.755,41,85.492,43,41.426431560962,NA,15.9588235294118
"1706","Brazil","Depressive disorders",2015," 4,071.65",4.07164797279436,201675482,0.51926446,"High","UM",8936.19661756825,8.538,40.9,85.77,38,46.191296462774,NA,13.2576923076923
"1707","Brazil","Depressive disorders",2016," 4,086.69",4.08669441598473,203218058,0.533671,"High","UM",8836.28652636996,11.58,42.1,86.042,40,45.503295770696,NA,15.6
"1708","Brazil","Depressive disorders",2017," 4,101.62",4.1016221325331,204703394,0.53321064,"High","UM",10080.5092817775,12.792,42,86.309,37,44.297331350885,NA,NA
"1709","Brazil","Depressive disorders",2018," 4,120.89",4.12088813455928,206107217,0.5388832,"High","UM",9300.66164936497,12.329,42.5,86.569,35,44.180659472654,NA,15.2233333333333
"1710","Brazil","Depressive disorders",2019," 4,146.90",4.14690107516337,207455405,0.5350931,"High","UM",9029.83326742175,11.936,42,86.824,35,43.042876399213,NA,15.43
"1711","Brazil","Depressive disorders",2020," 4,807.21",4.80720780766399,208660785,0.48902002,"High","UM",7074.19378281866,13.697,39.5,87.073,38,NA,NA,NA
"1712","Brazil","Depressive disorders",2021," 5,090.66",5.09066329300052,209550238,0.52938724,"High","UM",7972.53665048385,13.158,41.6,87.317,NA,NA,NA,NA
"1713","Norway","Eating disorders",2012,"   455.11",0.455113885926319,5018393,0.25725982,"Moderate","H",102175.919298374,3.129,20.9,79.874,NA,42.400362309731,NA,NA
"1714","Norway","Eating disorders",2013,"   456.27",0.456272129937965,5080085,0.26361105,"Moderate","H",103553.840134417,3.425,21.3,80.286,NA,43.454415136223,NA,8.92125
"1715","Norway","Eating disorders",2014,"   456.88",0.456882484534467,5137351,0.26752558,"Moderate","H",97666.6951838749,3.486,21.6,80.692,86,45.225359030697,100.504355954074,7.22
"1716","Norway","Eating disorders",2015,"   456.95",0.456953852997091,5189728,0.27496743,"Moderate","H",74809.9658049898,4.296,22.2,81.091,88,48.203188120311,100,6.521875
"1717","Norway","Eating disorders",2016,"   457.18",0.457176386512302,5235933,0.28493318,"Moderate","H",70867.3609970749,4.68,23.1,81.485,85,50.404600718541,106.411055454199,6.5295
"1718","Norway","Eating disorders",2017,"   457.42",0.457415615895432,5276759,0.2698671,"Moderate","H",76131.8384032764,4.164,21.6,81.871,85,49.222955405548,108.26480154945,6.03833333333333
"1719","Norway","Eating disorders",2018,"   457.41",0.457409890442751,5311703,0.27560204,"Moderate","H",82792.8427113304,3.801,22.2,82.248,84,47.694123350833,107.026544989547,7.0421875
"1720","Norway","Eating disorders",2019,"   456.46",0.456462434443393,5347690,0.2774182,"Moderate","H",76430.5889473338,3.684,22.4,82.616,84,50.202978312653,105.825886151993,6.45161290322581
"1721","Belgium","Other mental disorders",2012," 1,991.74",1.99174131584918,11107477,0.27490476,"Moderate","H",44874.1709182123,7.542,21.9,97.744,NA,56.477529617401,NA,NA
"1722","Belgium","Other mental disorders",2013," 1,996.49",1.99648672091098,11160227,0.27668843,"Moderate","H",46964.5946777056,8.425,21.8,97.789,NA,56.116244145795,NA,14.81
"1723","Belgium","Other mental disorders",2014," 2,000.69",2.00068810684945,11210070,0.28134006,"Moderate","H",47995.7786961339,8.523,22.4,97.833,76,55.599770721879,98.8178707714372,12.1753125
"1724","Belgium","Other mental disorders",2015," 2,001.45",2.0014494321336,11275281,0.27729303,"Moderate","H",40893.804537772,8.482,22.2,97.876,77,53.719588578888,100,12.6277083333333
"1725","Belgium","Other mental disorders",2016," 2,003.23",2.0032271643837,11332652,0.2758073,"Moderate","H",41854.5498296444,7.83,22.2,97.919,77,53.117662787589,99.8148147314461,12.4475
"1726","Belgium","Other mental disorders",2017," 2,007.17",2.00716588620703,11376542,0.27387637,"Moderate","H",44035.3239358548,7.09,21.9,97.961,75,52.030288731603,100.111685161517,12.1089130434783
"1727","Belgium","Other mental disorders",2018," 2,009.07",2.00906601450029,11428564,0.2721419,"Moderate","H",47487.2100392561,5.941,22.2,98.001,75,52.265096695801,100.164787617294,12.5517777777778
"1728","Belgium","Other mental disorders",2019," 2,008.60",2.00860208056497,11490570,0.27219546,"Moderate","H",46716.6227467964,5.364,22.3,98.041,75,51.909349956965,100.060198922045,10.9255319148936
"1729","Belgium","Other mental disorders",2020," 2,007.93",2.00792557609181,11540055,0.2595828,"Moderate","H",45906.2875805246,5.545,21.4,98.079,76,NA,102.914966349543,NA
"1730","Belgium","Other mental disorders",2021," 2,010.57",2.01056678299063,11570794,0.2657763,"Moderate","H",51655.7883303715,6.248,21.9,98.117,NA,NA,104.726259011173,NA
"1731","Netherlands","Eating disorders",2012,"   330.01",0.330007404045555,16915143,0.2762093,"Moderate","H",50473.9442002689,5.821,22.5,88.588,NA,47.642472562865,NA,NA
"1732","Netherlands","Eating disorders",2013,"   331.08",0.331079046978632,16967013,0.2810648,"Moderate","H",52602.2860520766,7.241,22.8,89.187,NA,47.542170810752,NA,14.3271875
"1733","Netherlands","Eating disorders",2014,"   331.93",0.331929718005906,17030041,0.2863142,"Moderate","H",53457.2234864322,7.419,23.3,89.69,83,46.739372291406,98.5194864449214,13.5278125
"1734","Netherlands","Eating disorders",2015,"   332.08",0.332082529255672,17107382,0.2824158,"Moderate","H",45793.8135434697,6.872,23,90.173,84,45.251761004041,100,12.5436
"1735","Netherlands","Eating disorders",2016,"   331.93",0.331934448179259,17204642,0.2817357,"Moderate","H",46808.5291492503,6.007,22.9,90.635,83,43.916964626653,101.84057048488,10.8416129032258
"1736","Netherlands","Eating disorders",2017,"   331.66",0.331662840496281,17315333,0.28535804,"Moderate","H",49513.6817346384,4.837,23.3,91.077,82,42.7587795877,107.864374520062,11.0920588235294
"1737","Netherlands","Eating disorders",2018,"   331.35",0.331354269662148,17421239,0.28121036,"Moderate","H",53955.0770024266,3.832,23,91.49,82,42.443091532416,112.503588940176,12.340625
"1738","Netherlands","Eating disorders",2019,"   330.30",0.330296708317762,17537460,0.29248324,"Moderate","H",53554.9007491475,3.379,23.9,91.876,82,42.098323987336,115.532439487889,10.91125
"1739","Netherlands","Eating disorders",2020,"   328.09",0.328089543227902,17636680,0.2599421,"Moderate","H",53467.9277413737,3.82,21.6,92.236,82,NA,120.946096654156,NA
"1740","Netherlands","Eating disorders",2021,"   320.07",0.320073647791143,17730519,0.2574387,"Moderate","H",60141.9880911492,4.209,21.4,92.572,NA,NA,131.141617536254,NA
"1741","Portugal","Schizophrenia",2012,"   328.78",0.328776580469458,10513092,0.36034793,"High","H",20593.4274224109,15.531,27.8,61.763,NA,48.888859839473,NA,NA
"1742","Portugal","Schizophrenia",2013,"   330.83",0.330826997866419,10458238,0.36187103,"High","H",21676.4859642714,16.188,27.5,62.352,NA,49.921492055653,NA,6.38285714285714
"1743","Portugal","Schizophrenia",2014,"   332.56",0.33255866957047,10406148,0.35562173,"High","H",22120.6850127107,13.897,27.4,62.936,63,51.68825225927,101.139905642033,7.62
"1744","Portugal","Schizophrenia",2015,"   333.61",0.333605779350223,10370222,0.355233,"High","H",19215.7813014347,12.447,27.3,63.514,64,48.145125123808,100,9.84928571428572
"1745","Portugal","Schizophrenia",2016,"   334.08",0.334080526992206,10346328,0.3519052,"High","H",19980.2808866516,11.068,27.5,64.086,62,44.836714930254,103.629490720622,7.19769230769231
"1746","Portugal","Schizophrenia",2017,"   334.31",0.334306649472942,10330784,0.3380384,"Moderate","H",21442.3842768879,8.869,26.7,64.652,63,45.368061073626,110.459775682987,9.30916666666667
"1747","Portugal","Schizophrenia",2018,"   333.95",0.333953539079529,10325307,0.33492562,"Moderate","H",23541.1401075289,6.994,26.6,65.211,64,43.240366460965,116.702803016538,7.85777777777778
"1748","Portugal","Schizophrenia",2019,"   332.60",0.332599068331862,10343168,0.32762748,"Moderate","H",23343.3628970034,6.464,26,65.764,62,42.441762017626,123.221773906122,6.54642857142857
"1749","Portugal","Schizophrenia",2020,"   330.06",0.330059728919687,10370463,0.3466863,"Moderate","H",22299.4044062173,6.801,26.9,66.31,61,NA,136.622161562914,NA
"1750","Portugal","Schizophrenia",2021,"   328.92",0.328917851808706,10390906,0.3459202,"Moderate","H",24711.4510062111,6.577,27.5,66.849,NA,NA,142.029194798702,NA
"1751","Brazil","Schizophrenia",2012,"   270.94",0.270941186193466,196876061,0.53435296,"High","UM",12521.7213530369,7.251,42.4,84.923,NA,39.309805083286,NA,15.308
"1752","Brazil","Schizophrenia",2013,"   273.47",0.273467483941719,198478236,0.5268333,"High","UM",12458.891214816,7.071,41.7,85.209,NA,39.780840680514,NA,14.16
"1753","Brazil","Schizophrenia",2014,"   275.83",0.275829054803176,200085074,0.5202964,"High","UM",12274.9939689363,6.755,41,85.492,43,41.426431560962,NA,15.9588235294118
"1754","Brazil","Schizophrenia",2015,"   278.08",0.27807603932618,201675482,0.51926446,"High","UM",8936.19661756825,8.538,40.9,85.77,38,46.191296462774,NA,13.2576923076923
"1755","Brazil","Schizophrenia",2016,"   280.12",0.280119292982213,203218058,0.533671,"High","UM",8836.28652636996,11.58,42.1,86.042,40,45.503295770696,NA,15.6
"1756","Brazil","Schizophrenia",2017,"   282.02",0.282019763205191,204703394,0.53321064,"High","UM",10080.5092817775,12.792,42,86.309,37,44.297331350885,NA,NA
"1757","Brazil","Schizophrenia",2018,"   283.93",0.283933030653277,206107217,0.5388832,"High","UM",9300.66164936497,12.329,42.5,86.569,35,44.180659472654,NA,15.2233333333333
"1758","Brazil","Schizophrenia",2019,"   285.88",0.285882716334527,207455405,0.5350931,"High","UM",9029.83326742175,11.936,42,86.824,35,43.042876399213,NA,15.43
"1759","Brazil","Schizophrenia",2020,"   288.62",0.288623837030914,208660785,0.48902002,"High","UM",7074.19378281866,13.697,39.5,87.073,38,NA,NA,NA
"1760","Brazil","Schizophrenia",2021,"   289.75",0.289749408644525,209550238,0.52938724,"High","UM",7972.53665048385,13.158,41.6,87.317,NA,NA,NA,NA
"1761","Netherlands","Schizophrenia",2012,"   446.16",0.446160672158478,16915143,0.2762093,"Moderate","H",50473.9442002689,5.821,22.5,88.588,NA,47.642472562865,NA,NA
"1762","Netherlands","Schizophrenia",2013,"   440.19",0.440186477016794,16967013,0.2810648,"Moderate","H",52602.2860520766,7.241,22.8,89.187,NA,47.542170810752,NA,14.3271875
"1763","Netherlands","Schizophrenia",2014,"   434.76",0.434762358522353,17030041,0.2863142,"Moderate","H",53457.2234864322,7.419,23.3,89.69,83,46.739372291406,98.5194864449214,13.5278125
